CODE_UIC;LIBELLE_GARE;FRET;VOYAGEURS;CODE_LIGNE;RANG;PK;COMMUNE;DEPARTEMENT;IDRESEAU;IDGAIA;X (lambert93);Y (lambert93);X (WGS84);Y (WGS84);coordonnees_geographiques
87478594;Mayenne;N;N;436000;1;308+549;Mayenne;Mayenne;30000005429;e53fec8e-6667-11e3-a7ff-01f464e0362d;432294.8605000004;6805943.699900001;-0.6111311452638848;48.298718893955495;48.2987188939, -0.611131145264
87478586;Commer;N;N;436000;1;301+474;Commer;Mayenne;30000081115;e5418b04-6667-11e3-a7ff-01f464e0362d;431863.2268999964;6799232.6972;-0.6128064255294529;48.23822234937331;48.2382223493, -0.612806425529
87478594;Mayenne;N;N;438000;1;0+000;;;30000005429;e53fec8e-6667-11e3-a7ff-01f464e0362d;;;;;
87476440;St-Pierre-Quiberon;N;O;473000;1;607+867;St-Pierre-Quiberon;Morbihan;30000006644;29ec9fb8-dfbc-11e3-a2ff-01a464e0362d;238505.05420000106;6731345.7225;-3.138707146365476;47.52094863815867;47.5209486381, -3.13870714637
87474569;St-Pol-de-Léon;N;O;447000;1;21+582;St-Pol-de-Léon;Finistère;30000006647;d9aa1440-6667-11e3-89ff-01f464e0362d;186213.79980000108;6864598.82;-3.9873572013917746;48.67682336139158;48.6768233614, -3.98735720139
87476234;Landévant;N;O;470000;1;598+216;Landévant;Morbihan;30000004850;e19c4748-19bf-11e5-a6ff-01fc64e0362d;241539.65079999715;6757694.593800001;-3.1256384908243944;47.75951810905559;47.759518109, -3.12563849082
87476408;Belz-Ploemel;N;O;473000;1;591+597;Ploemel;Morbihan;30000003177;d9d2fbde-6667-11e3-89ff-01f464e0362d;244616.24159999937;6745536.3138;-3.072226071368788;47.65254859798189;47.652548598, -3.07222607137
87476457;Quiberon;N;O;473000;1;612+142;Quiberon;Morbihan;30000006187;e18baf3e-19bf-11e5-a6ff-01fc64e0362d;239742.70210000128;6727311.166499998;-3.1181602769767847;47.48560436515137;47.4856043651, -3.11816027698
87476259;Hennebont;N;O;470000;1;611+260;Hennebont;Morbihan;30000008913;d98385f8-6667-11e3-89ff-01f464e0362d;229940.4353;6763014.536200002;-3.2856204645468274;47.7990553530428;47.799055353, -3.28562046455
87476523;Baud;O;N;474000;1;610+316;Languidic;Morbihan;30000008914;d9bbb132-6667-11e3-89ff-01f464e0362d;246378.29249999672;6769855.940099999;-3.073717475533749;47.87200576208017;47.8720057621, -3.07371747553
87476556;Pontivy;O;N;474000;1;639+906;Pontivy;Morbihan;30000008916;e127ac64-19bf-11e5-a6ff-01fc64e0362d;256014.42559999973;6790244.5152;-2.965775460249527;48.0615601977653;48.0615601977, -2.96577546025
87476002;Lorient;O;O;470000;1;619+447;Lorient;Morbihan;30000005232;d9e3cfda-6667-11e3-89ff-01f464e0362d;223527.5876000002;6758632.272599999;-3.366289623776526;47.75512114124836;47.7551211412, -3.36628962378
87474676;Scaër;N;N;484000;1;37+107;Scaër;Finistère;30000081100;e5403b42-6667-11e3-a7ff-01f464e0362d;;;;;
87481739;St-André-des-Eaux;N;N;516000;1;500+560;St-Nazaire;Loire-Atlantique;30000008963;29a4829c-dfbc-11e3-a2ff-01a464e0362d;300278.53880000114;6701907.406300001;-2.293459903154681;47.29685627423627;47.2968562742, -2.29345990315
